201394_tooltip;<keyword=zeal>Hév</keyword>.\n<keyword=order>Parancs</keyword>: <keyword=heal>Felgyógyít</keyword> egy <b>szövetségest</b>. \n<keyword=cooldown>Lehiggadás</keyword>: {Counter1}.
201395_fluff;Le a szénával, fel az íjászokkal! Gyerünk, mozgás, mozgás!
201395_name;Hadiszekér +
201395_tooltip;<keyword=deploy>Lehelyezés</keyword>: {Amount of Copies} <b>Könnyûgyalogság +</b> -ot <keyword=spawn>Teremt</keyword> a jobbjára.
201396_fluff;Az a trükkje, hogy vegyítjük az élvezetet az üzlettel – mint például ha fizetnek azért, hogy aprítsd az ellent.
201396_name;Törp zsoldos
201396_tooltip;<keyword=deploy>Lehelyezés</keyword>: {Dmg} sebzést okoz legfeljebb 2 egységnek.
201397_fluff;Nem különösebben könnyû a vadászat Mahakam sziklák borította vidékein... Nem mintha ez különösebben eltántorítaná tôle a törpöket.
201397_name;Törp fosztogató
201397_tooltip;Minden körben, a kör végén Erôsíti <b>magát</b> 1-gyel, amennyiben <b>Dermesztô fagy</b> hat az ellenfél bármelyik sorára.
201399_fluff;A falakat borító festmények Angren mocsarait, és az azokban ólálkodó bestiákat ábrázolták. A rettenetek legnagyobbika fölé két szó volt felvésve: Gvaern Ichaer – a Véres Úrnô.
201399_name;Gernichora
201399_tooltip;2 körönként, a kör végén erre a sorra mozgat <b>minden szövetséges egységet</b>, és ezzé változtatja <b>magát</b>: <b>Gernichora Anya</b>.
201401_fluff;Miután itt vert tanyát, majd' egy évszázadon keresztül küzdöttek ellene. Aztán a sárkány belefáradt a csatározásba, ôk pedig rájöttek, hogy az nem megy innét sehová, így hát alkut kötöttek. A sárkány nem háborgatja ôket, ôk pedig megadják neki, amire szüksége van.
201401_name;Keltullis: Tüzes lehelet
201401_tooltip;Minden körben, a kör elején <b>Tüzet</b> <keyword=spawn>Teremt</keyword> az ellenfél térfelére.\n3 kör után, a kör kezdetén az ellenfél térfelére mozdul, és minden egységnek 1 sebzést okoz.
201403_fluff;Egyes nekrofágok úgy rákaptak az emberhús ízére, hogy többé már nem érik be a kiásott hullákkal...
201403_name;Vérszomjas alghoul
201403_tooltip;<keyword=order>Parancs</keyword>: <keyword=consume>Bekebelezi</keyword> a legfelsô egységet a temetôdbôl, és 1 <b>alap példányt</b> <keyword=spawn>Teremt</keyword> belôle.\n<keyword=cooldown>Lehiggadás</keyword>: 3.
201405_fluff;Képzeld el egy vakond és egy tatu keresztezôdését, csak emez tíz láb magas, és szereti az emberhúst.
201405_name;Shaelmaar
201405_tooltip;<keyword=resilient>Rugalmas</keyword>.\n3 körönként, a kör kezdetén véletlenszerûen sebez <b>ellenséges egységeket</b>, a sebzések között a <b>Shaelmaar</b> aktuális <keyword=armor>Páncél</keyword> értékét elosztva.\n<keyword=armor>Páncél</keyword>: 6.
201407_fluff;Az átlagos hárpiák döghúson élnek. A Celaeno hárpiák… ôk az álmokon.
201407_name;Celaeno hárpia
201407_tooltip;<keyword=deploy>Lehelyezés</keyword>: Minden <b>Hárpia tojást</b> -> <b>Hárpiává</b> változtat, és minden átváltoztatott után Erôsíti <b>önmagát</b> 3-mal.
201411_fluff;Azt gondoltam, már mindent láttam... Tévedtem.
201411_name;Lidérc
201411_tooltip;4 körönként, a kör kezdetén <keyword=haunt>Kísérti</keyword> a legerôsebb nem-<keyword=haunt>Kísértett</keyword> <b>ellenséget</b>, és a másik sorra mozgatja át azt.\nMinden körben, a kör elején {Damage} sebzést okoz minden <keyword=haunt>Kísértett</keyword> egységnek.
201413_fluff;Várjunk csak...! Én azt hittem, hogy minden vámpír nô... És, emellett, mindegyik mezítelen és kívánatos.
201413_name;Falánk garkain
201413_tooltip;3 körönként, a kör kezdetén <keyword=seize>Elfog</keyword> egy 3 vagy annál kevesebb erejû <b>ellenséget</b>.
201415_fluff;Ekképpen csalogasd elô a villásfarkút: verj egy cölöpöt a talajba, köss ki hozzá egy kecskét, majd rejtôzz el villámgyorsan a közeli bokorban!
201415_name;Villásfarkú
201415_tooltip;<keyword=deploy>Lehelyezés</keyword>: <keyword=consume>Bekebelezi</keyword> a 3 <b>leggyengébb szövetségest</b>.
201417_fluff;A mocsár alattuk hatalmas csobbanással robbant fel hirtelen. Két hosszú, tüskékkel borított, sáskáéra hajazó mellsô láb csapott ki a dágványból. A rettenetes, zöld horgok elkaptak egy szerencsétlen talpast, és nyomban lerántották a víz alá.
201417_name;Lápcsótány
201417_tooltip;{Counter3} körönként, a kör kezdetén egy <b>véletlenszerûen választott szövetséges egységet</b> <keyword=spawn>Teremt</keyword> elô.\n<keyword=deathwish>Halálvágy</keyword>: Megsemmisít {Maxtargets3} <b>véletlenszerûen választott szövetséges egységet</b>, majd kijátsza ezt az egységet a temetôdbôl.
201419_fluff;Utálja, ha a hasát vakargatod.
201419_name;Berzerker vérmacska
201419_tooltip;Kijátszik 2 véletlenszerûen választott <b>bronz egységet</b> az ellenfél paklijából. A forduló kezdetén újra érvényesíthetô ez a képessége.
201421_fluff;A gyûlölség fényesebben ég bármely tûznél, és mélyebbre vág, mint bármelyik penge.
201421_name;Vrihedd tiszt
201421_tooltip;2 <b>Vrihedd dandárt</b> <keyword=spawn>Teremt</keyword>.
201423_fluff;Egész életemben csákánnyal dolgoztam. A csatabárd sem fog gondot okozni.
201423_name;Törp elôcsatározó
201423_tooltip;<keyword=deploy>Lehelyezés</keyword>: Megsemmisíti a leggyengébb sebesült <b>ellenséges egységet</b>.
201427_fluff;A király egyszer küldöttet menesztett Eldainhoz... Dacára annak, hogy óvva intettem tôle. Másnap kivájt szemekkel, és a torkán ledugott fehér zászlóval találtunk rá a küldöttre.
201427_name;Eldain
201427_tooltip;<keyword=order>Parancs</keyword>: egy <b>Elf orgyilkost</b> <keyword=spawn>Teremt</keyword> a távolsági sorra, majd <keyword=lock>Zárolja</keyword> a <b>leggyengébb ellenséges egységet</b>, és az <b>Elf orgyilkos</b> mellé mozgatja azt.\n<keyword=cooldown>Lehiggadás</keyword>: 3.
201429_fluff;Amíg élünk, ember lába nem érintheti Dol Blathanna mezejeit.
201429_name;Eldain segédtisztje
201429_tooltip;A forduló kezdetén <b>Tüzet</b> <keyword=spawn>Teremt</keyword> minden ellenséges sorra.
201432_fluff;Az emberek vérének kiontásához vezetô út kivételekkel van kikövezve. Minden Mókusnak pusztulnia kell. Hagyjuk az istenekre, hogy különválasszák a búzát az ocsútól.
201432_name;Fekete Rayla
201432_tooltip;<keyword=immobile>Röghözkötött</keyword>.\nHa ez az egység a kör kezdetén egyedül tartózkodik a során, <b>Meve</b> mellé mozdul át.
201433_fluff;Azt akarod mondani, hogy az elf táncolt a kavarodás közepette? Ütést kaptál a fejedre, Káplár?!
201433_name;Csatatáncos
201433_tooltip;A forduló kezdetekor, ha ez a egység a temetôben van, akkor kijátszásra kerüli. <keyword=deathwish>Halálvágy</keyword>: <keyword=banish>Számûzött</keyword> lesz.
201435_fluff;A béke megzavarására Mahakamban csak egyetlen büntetés létezik: fejbekólintás kalapáccsal.
201435_name;Mahakami ôr
201435_tooltip;Amikor <b>Gascon</b> mozdul, ez az egység is mozdul egyet jobbra. Ha eléri a csatamezô szélét, visszafelé mozdul el.
201436_fluff;A béke megzavarására Mahakamban csak egyetlen büntetés létezik: fejbekólintás kalapáccsal.
201436_name;Mahakami ôr
201436_tooltip;Amikor <b>Gascon</b> mozdul, ez az egység is mozdul egyet balra. Ha eléri a csatamezô szélét, visszafelé mozdul el.
201438_fluff;Azt mondják, a tündék léptei nem látszódnak a havon, de ha engem kérdeztek, ez csak bolond falusiak hablatyolása.
201438_name;Elf felderítô
201438_tooltip;Minden körben, a kör elején 2-vel sebez 3, <b>véletlenszerûen választott ellenséget</b>. Ha van a csatamezôn <b>Palánkfal</b>, akkor csak 1-gyel sebzi ôket.
201439_fluff;Ha ez leterít, nem kelsz fel többé.
201439_name;Karócsapda
201439_tooltip;<keyword=spying>Kém</keyword>. <keyword=restraint>Megfékezett</keyword>.\n<keyword=deploy>Lehelyezés</keyword>: A soron tartózkodó <b>minden egység</b> erejét az összes egység erejének átlagára állítja, majd megsemmisül.
201440_fluff;Szeretek pirkadatkor kelni. Az én munkámat nem lehet gyertyafénynél végezni. Ezt a saját káromon tanultam meg...
201440_name;Bitang gránátos
201440_tooltip;<keyword=deploy>Lehelyezés</keyword>: <b>Tüzet</b> szabadít egy ellenséges sorra.
201442_fluff;Elôre, ti anyaszomorítók! Elôre, vagy a nilfgaardiak lesznek a legkisebb gondotok!
201442_name;Hadnagy
201442_tooltip;<keyword=deploy>Lehelyezés</keyword>: Erôsíti a szomszédos egységeket ennyivel: {Boost}, és {Boost} <keyword=armor>Páncélt</keyword> ad nekik.
201443_fluff;Szállj le a magas lóról, és nézz szembe velem!
201443_name;Ríviai lándzsás
201443_tooltip;<keyword=deploy>Lehelyezés</keyword>: ezen egység összes példányát a csatamezôre <keyword=summon>Idézi</keyword>.
201444_fluff;Jobb, ha nem neveted ki ôket az idétlen kalapjuk miatt, higgy nekem!
201444_name;Lyriai zsoldos
201444_tooltip;<keyword=zeal>Hév</keyword>.\n<keyword=loyal>Hûséges</keyword>: Szerez 1 <keyword=charge>Töltet</keyword>-pontot.\n<keyword=order>Parancs</keyword>: Megsebez egy <b>ellenséget</b>, és minden, azzal megegyezô erejû <b>ellenségnek</b> {Damage} sebzést okoz.
201445_fluff;Eltalálom a céltábla közepét száz lépésrôl is! Igaz, lehet nem az elsô lövésre...
201445_name;Lyriai számszeríjász
201445_tooltip;<keyword=deploy>Lehelyezés</keyword>: Egy egységnek annyi sebzést okoz, amennyi az adott soron lévô kártyák száma, <b>önmagát</b> is beleértve.
201447_fluff;Legényként a lovagi eszmény mintaképe volt. Ám az öregkor nem csak az erejétôl fosztotta meg, hanem a bátorságától is.
201447_name;Falbeson
201447_tooltip;Minden körben, a kör elején egy <b>Falbeson testôrt</b> <keyword=spawn>Teremt</keyword>.
201452_fluff;Lehet, hogy egy kasza van nála, de bizton állíthatom, fingja nincs, hogyan kell használni.
201452_name;Kaszás szélhámos
201452_tooltip;Nincs képessége.
201453_fluff;A Hatalmas Nap ragyogjon ezekre a lövedékekre.
201453_name;Számszeríjász szélhámos
201453_tooltip;Nincs képessége.
201455_fluff;Nem könnyû lecsitítani a feldühödött csôcseléket. Fôleg, ha mind egy húron pendülnek.
201455_name;Feldühödött csôcselék
201455_tooltip;Minden körben, a kör elején az ereje megegyezô lesz az ezen soron található <b>Feldühödött csôcselék</b> számával.
201456_fluff;Elfuthatsz, de el soha nem rejtôzhetsz.
201456_name;Falbeson testôre
201456_tooltip;<keyword=deathwish>Halálvágy</keyword>: {Damage} sebzést okoz <b>Falbeson grófnak</b>.
201458_fluff;A legnépszerûbb mesterség az övék a birodalmi udvarban, közvetlenül az írnokoké és a kurtizánoké után.
201458_name;Falbeson orgyilkosa
201458_tooltip;Amikor ezen egység számlálója lejár, megsemmisít egy <b>véletlenszerûen választott ellenséges egységet</b>.
201459_fluff;Senki sem jöhet át!
201459_name;Várkapu
201459_tooltip;<keyword=immobile>Röghözkötött</keyword>. Állandó <keyword=resilient>Rugalmas</keyword> állapotú.\nMinden körben, a kör elején Erôsít egy <b>véletlenszerûen választott szövetségest</b> ennyivel: {Boost2}, és {Boost2} <keyword=armor>Páncélt</keyword> ad neki.\n<keyword=deathwish>Halálvágy</keyword>: Megsemmisít minden <b>Palánkfalat</b>, Erôsít minden kézben, pakliban és csatamezôn levô <b>ellenséget</b> ennyivel: {Boost5}.
201461_fluff;A búsba, a mocsadékok elözönlöttek bennünket..! Jól jönne most egy vaják, máskülönben nem lesz maradásunk!
201461_name;Sárkánygyík fészek
201461_tooltip;{Counter} körönként, a kör kezdetén egy <b>Sárkánygyíkot</b> <keyword=spawn>Teremt</keyword>. Akármikor egy <b>Sárkánygyík</b> megsemmisül, {Damage} sebzést okoz saját magának.
201462_fluff;Az Ysgithen átkelni bekötött szemmel és a kalauzodba kapaszkodva a legjobb. Hogy miért? Mert vannak dolgok, amiket jobb nem látni.
201462_name;Gernichora gyümölcsei
201462_tooltip;Ha a távolsági soron van, <keyword=drain>Megcsapolja</keyword> <b>Gernichorát</b> ennyivel: {Drain}. Amikor ennek az egységnek az ereje {PowerValue} lesz, felrobban, és minden <b>ellenségnek</b> {Dmg} sebzést okoz.
201463_fluff;Elôbb a semmirekellô, a garast a fogához verô nagybátyám érkezik ajándék nélkül,... Most meg a haramiák?!
201463_name;Emberrabló haramia
201463_tooltip;Minden körben, a kör elején egyel jobbra mozdul el. Amikor ez az egység sebzôdik, egy helyet balra mozdul el. Ha ez az egység eléri a csatamezô jobb szélét, <b>Meve</b> vereséget szenved.
201464_fluff;A feleségének és a hazájának fogadott hûséget. Mindkettôt elárulta.
201464_name;Aedirni áruló
201464_tooltip;<keyword=deploy>Lehelyezés</keyword>: Húz egy <b>lyriai</b> és egy <b>nilfgaardi egységet</b>.
201465_fluff;Ha te is a Nauzicaa dandár rohamra induló végével szemközt álltál volna, ide a rozsdás bökôt, hogy inkább te is a dombok irányába futottál volna.
201465_name;Aedirni dezertôr
201465_tooltip;Nincs képessége.
201466_fluff;Látni lehet a félelmet a szemükben. Félnek tôlem, félnek a Dimun klántól!
201466_name;Dimun kalóz
201466_tooltip;<keyword=deploy>Lehelyezés</keyword>: {Damage} sebzést okoz önmagának, majd Erôsít egy <b>kézben tartott egységet</b> ennyivel: {Boost}.
201467_fluff;A tenger a miénk! Mindennel egyetemben, ami lebeg, úszik, vagy hajózik rajta!
201467_name;Dimun kalóz
201467_tooltip;<keyword=deploy>Lehelyezés</keyword>: Érvényesíti egy <b>szövetséges</b> <keyword=deploy>Lehelyezés</keyword> képességét, majd <keyword=heal>Felgyógyítja</keyword> azt.
201468_fluff;A Dimun klán vagyunk! Amit mások aranyakon szereznek, arra mi a vérünk árán teszünk szert.
201468_name;Skelligei fosztogató
201468_tooltip;Minden körben, a kör végén 3 sebzést okoz önmagának és egy <b>véletlenszerûen választott egységnek</b> a szemközti sorban.
201469_fluff;A Dimun klán hadihajói könnyûek és gyorsak, kiválóan alkalmasak a lassú kereskedô fregattok befogására.
201469_name;Dimun hadihajó
201469_tooltip;<keyword=deploy>Lehelyezés</keyword>: <b>Felhôszakadást</b> <keyword=spawn>Teremt</keyword> egy ellenséges sorra.\n<keyword=deathwish>Halálvágy</keyword>: Megszünteti a <b>Felhôszakadást</b> a csatamezôn.
201470_fluff;Hogy gondoljunk a nagyobb jóra?! A háború a legnagyobb jó, a legnagyszerûbb rossz, a legnagyobb átkozott valami, amit ember csak kitalálhatott!
201470_name;Skelligei rabló
201470_tooltip;<keyword=deploy>Lehelyezés</keyword>: <keyword=duel>Párbaj</keyword> egy <b>ellenséggel</b>.
201472_fluff;Az oxenfurti tudósok azt állítják, a mantikóroknak három soron elhelyezkedô fogazatuk van. Hogy miképp szereztek bizonyítékot ezen elméletükre, az rejtély.
201472_name;Mantikór feje
201472_tooltip;<keyword=immobile>Röghözkötött</keyword>.\nAmikor a <b>Mantikór</b> egy másik testrésze megsemmisül, mindannyiszor {Damage} sebzést okoz önmagának.\n<keyword=deathwish>Halálvágy</keyword>: <b>Meve</b> megnyeri a csatát.
201473_fluff;A mantikóroknak olyan a farka, mint a skorpióké. Csak azoknál vagy százszorta nagyobb.
201473_name;Mantikór farka
201473_tooltip;<keyword=immobile>Röghözkötött</keyword>.\n{Counter} körönként, a kör kezdetén megsemmisíti a bal legszélsô <b>ellenséges egységet</b> a közelharci soron. Amikor egy ellenség mozog, mindannyiszor {Damage1} sebzést okoz neki.
201474_fluff;Egy akkora méretû emlôs bestiának, mint a mantikór, nem szabadna képesnek lennie a repülésre. És mégis...
201474_name;Mantikór jobb szárnya
201474_tooltip;<keyword=immobile>Röghözkötött</keyword>.\nMinden körben, a kör elején egy <b>véletlenszerûen választott ellenséget</b> a közelharci sorról a távolsági sorra mozgat.
201475_fluff;Hártya. Uhh... Már maga a szó is undorító.
201475_name;Mantikór bal szárnya
201475_tooltip;<keyword=immobile>Röghözkötött</keyword>.\nMinden körben, a kör elején egy <b>véletlenszerûen választott ellenséget</b> a távolsági sorról a közelharci sorra mozgat.
201476_fluff;A mantikór karmai megállás nélkül nônek, ezért idônként koptatnia kell azokat különbözô felületeken. A páncélok és pajzsok valamiért különösen alkalmasak e célra.
201476_name;Mantikór jobb mancsa
201476_tooltip;<keyword=immobile>Röghözkötött</keyword>.\n{Counter} körönként, a kör kezdetén {Damage1} sebzést okoz minden, a távolsági soron tartózkodó <b>ellenségnek</b>.
